account_id,date,type,operation,amount,balance,k_symbol,bank,account
2005,1998-12-31,INCOME,,94.4,21688.4,INTEREST,,
2006,1998-12-31,INCOME,,99.9,24672.2,INTEREST,,
2008,1998-12-31,INCOME,,377.9,90720.1,INTEREST,,
1918,1998-12-31,INCOME,,84.6,20922.1,INTEREST,,
1929,1998-12-31,INCOME,,219.3,54985.2,INTEREST,,
1928,1998-12-31,INCOME,,176.2,33865.9,INTEREST,,
2018,1998-12-31,INCOME,,77.2,18120.5,INTEREST,,
2002,1998-12-31,INCOME,,156.9,39121.1,INTEREST,,
2009,1998-12-31,INCOME,,256.6,58897.2,INTEREST,,
1934,1998-12-31,INCOME,,356.6,75526.3,INTEREST,,
2010,1998-12-31,INCOME,,105.6,26151.2,INTEREST,,
2011,1998-12-31,INCOME,,95.5,23230.1,INTEREST,,
1925,1998-12-31,INCOME,,122.8,29994.1,INTEREST,,
2012,1998-12-31,INCOME,,84.7,19992.3,INTEREST,,
2015,1998-12-31,INCOME,,115.7,24967.2,INTEREST,,
1924,1998-12-31,INCOME,,282.4,69906.8,INTEREST,,
1922,1998-12-31,INCOME,,329.8,53902.6,INTEREST,,
2017,1998-12-31,INCOME,,57.2,13974.0,INTEREST,,
2016,1998-12-31,INCOME,,75.2,17749.6,INTEREST,,
1921,1998-12-31,INCOME,,81.8,18273.8,INTEREST,,
1920,1998-12-31,INCOME,,259.7,65525.8,INTEREST,,
1919,1998-12-31,INCOME,,449.1,107651.7,INTEREST,,
1927,1998-12-31,INCOME,,98.1,23959.7,INTEREST,,
1992,1998-12-31,INCOME,,81.9,20550.1,INTEREST,,
1949,1998-12-31,INCOME,,170.7,39859.2,INTEREST,,
1984,1998-12-31,INCOME,,289.5,72457.1,INTEREST,,
1986,1998-12-31,INCOME,,172.0,46609.1,INTEREST,,
1948,1998-12-31,INCOME,,280.1,76499.2,INTEREST,,
1947,1998-12-31,INCOME,,241.7,59247.1,INTEREST,,
1987,1998-12-31,INCOME,,142.9,43453.0,INTEREST,,
1988,1998-12-31,INCOME,,122.7,27767.0,INTEREST,,
1946,1998-12-31,INCOME,,173.7,44802.0,INTEREST,,
1944,1998-12-31,INCOME,,223.2,55689.9,INTEREST,,
1917,1998-12-31,INCOME,,89.0,21510.6,INTEREST,,
1989,1998-12-31,INCOME,,116.9,28740.1,INTEREST,,
1994,1998-12-31,INCOME,,123.6,31338.0,INTEREST,,
1933,1998-12-31,INCOME,,77.3,15677.3,INTEREST,,
1991,1998-12-31,INCOME,,357.4,87581.4,INTEREST,,
1950,1998-12-31,INCOME,,125.8,33217.9,INTEREST,,
1940,1998-12-31,INCOME,,86.6,18515.5,INTEREST,,
1995,1998-12-31,INCOME,,106.5,23809.5,INTEREST,,
1939,1998-12-31,INCOME,,372.6,83416.9,INTEREST,,
2019,1998-12-31,INCOME,,72.4,17753.6,INTEREST,,
1996,1998-12-31,INCOME,,138.9,26884.6,INTEREST,,
1938,1998-12-31,INCOME,,288.4,67291.7,INTEREST,,
1997,1998-12-31,INCOME,,92.7,24169.4,INTEREST,,
1937,1998-12-31,INCOME,,72.2,17111.3,INTEREST,,
1999,1998-12-31,INCOME,,177.2,41082.9,INTEREST,,
2000,1998-12-31,INCOME,,273.0,68319.5,INTEREST,,
1936,1998-12-31,INCOME,,97.9,23953.3,INTEREST,,
2001,1998-12-31,INCOME,,330.7,86494.7,INTEREST,,
1943,1998-12-31,INCOME,,211.8,45294.8,INTEREST,,
3591,1998-12-31,INCOME,,214.6,55876.2,INTEREST,,
3561,1998-12-31,INCOME,,94.5,23364.7,INTEREST,,
3588,1998-12-31,INCOME,,151.3,37731.5,INTEREST,,
3469,1998-12-31,INCOME,,109.4,28216.6,INTEREST,,
3560,1998-12-31,INCOME,,67.4,15295.8,INTEREST,,
3559,1998-12-31,INCOME,,228.5,60776.8,INTEREST,,
3576,1998-12-31,INCOME,,130.7,30728.6,INTEREST,,
3578,1998-12-31,INCOME,,362.8,84695.2,INTEREST,,
3557,1998-12-31,INCOME,,106.1,25795.0,INTEREST,,
3577,1998-12-31,INCOME,,216.8,57078.1,INTEREST,,
3590,1998-12-31,INCOME,,125.1,24110.3,INTEREST,,
3558,1998-12-31,INCOME,,371.0,66657.9,INTEREST,,
3589,1998-12-31,INCOME,,194.2,63565.1,INTEREST,,
3566,1998-12-31,INCOME,,122.3,31858.4,INTEREST,,
3570,1998-12-31,INCOME,,308.4,75415.7,INTEREST,,
3571,1998-12-31,INCOME,,157.9,39366.6,INTEREST,,
3568,1998-12-31,INCOME,,62.9,16056.7,INTEREST,,
3583,1998-12-31,INCOME,,107.0,26330.4,INTEREST,,
3470,1998-12-31,INCOME,,202.9,49530.1,INTEREST,,
3581,1998-12-31,INCOME,,90.7,23446.0,INTEREST,,
3575,1998-12-31,INCOME,,118.2,28259.4,INTEREST,,
3562,1998-12-31,INCOME,,264.0,53322.3,INTEREST,,
3572,1998-12-31,INCOME,,146.5,36257.3,INTEREST,,
3579,1998-12-31,INCOME,,352.0,76907.5,INTEREST,,
3585,1998-12-31,INCOME,,131.9,31508.1,INTEREST,,
3580,1998-12-31,INCOME,,363.5,93157.4,INTEREST,,
3565,1998-12-31,INCOME,,109.3,25650.8,INTEREST,,
3574,1998-12-31,INCOME,,61.2,14867.4,INTEREST,,
3582,1998-12-31,INCOME,,70.5,17549.8,INTEREST,,
3587,1998-12-31,INCOME,,69.9,17818.4,INTEREST,,
3584,1998-12-31,INCOME,,210.3,61403.3,INTEREST,,
3567,1998-12-31,INCOME,,118.3,35668.8,INTEREST,,
3493,1998-12-31,INCOME,,156.5,38394.7,INTEREST,,
3514,1998-12-31,INCOME,,99.9,24671.8,INTEREST,,
3513,1998-12-31,INCOME,,300.0,79231.2,INTEREST,,
3511,1998-12-31,INCOME,,107.3,26661.6,INTEREST,,
3509,1998-12-31,INCOME,,198.4,48316.2,INTEREST,,
3507,1998-12-31,INCOME,,273.3,58952.2,INTEREST,,
3474,1998-12-31,INCOME,,86.9,20398.2,INTEREST,,
3506,1998-12-31,INCOME,,212.9,54382.9,INTEREST,,
3505,1998-12-31,INCOME,,344.8,91312.8,INTEREST,,
3504,1998-12-31,INCOME,,77.8,15718.7,INTEREST,,
3502,1998-12-31,INCOME,,292.9,77689.6,INTEREST,,
3501,1998-12-31,INCOME,,108.6,28763.2,INTEREST,,
3498,1998-12-31,INCOME,,118.1,26452.1,INTEREST,,
3497,1998-12-31,INCOME,,326.6,83053.4,INTEREST,,
3541,1998-12-31,INCOME,,129.2,32227.9,INTEREST,,
3485,1998-12-31,INCOME,,181.7,44034.7,INTEREST,,
3477,1998-12-31,INCOME,,57.7,14725.1,INTEREST,,
3478,1998-12-31,INCOME,,149.6,38813.1,INTEREST,,
3479,1998-12-31,INCOME,,280.9,61398.9,INTEREST,,
3482,1998-12-31,INCOME,,72.6,15617.3,INTEREST,,
3483,1998-12-31,INCOME,,80.7,19451.6,INTEREST,,
3495,1998-12-31,INCOME,,268.5,85118.1,INTEREST,,
3484,1998-12-31,INCOME,,220.7,63774.1,INTEREST,,
3494,1998-12-31,INCOME,,161.9,37562.7,INTEREST,,
3486,1998-12-31,INCOME,,193.7,45878.6,INTEREST,,
3487,1998-12-31,INCOME,,316.1,80704.8,INTEREST,,
3489,1998-12-31,INCOME,,178.8,46381.1,INTEREST,,
3491,1998-12-31,INCOME,,115.3,24093.6,INTEREST,,
3492,1998-12-31,INCOME,,155.7,40546.5,INTEREST,,
3521,1998-12-31,INCOME,,149.7,44770.8,INTEREST,,
3476,1998-12-31,INCOME,,198.5,51824.5,INTEREST,,
3548,1998-12-31,INCOME,,151.3,36970.8,INTEREST,,
3515,1998-12-31,INCOME,,61.7,15560.6,INTEREST,,
3542,1998-12-31,INCOME,,137.7,34147.8,INTEREST,,
3543,1998-12-31,INCOME,,61.6,15131.7,INTEREST,,
3544,1998-12-31,INCOME,,113.3,26815.1,INTEREST,,
3545,1998-12-31,INCOME,,177.5,54599.3,INTEREST,,
3540,1998-12-31,INCOME,,175.7,42578.4,INTEREST,,
3547,1998-12-31,INCOME,,108.3,26424.8,INTEREST,,
3538,1998-12-31,INCOME,,191.4,49271.5,INTEREST,,
3549,1998-12-31,INCOME,,77.0,18066.6,INTEREST,,
3550,1998-12-31,INCOME,,146.1,39585.7,INTEREST,,
3551,1998-12-31,INCOME,,73.3,18297.3,INTEREST,,
3552,1998-12-31,INCOME,,312.1,73385.9,INTEREST,,
3471,1998-12-31,INCOME,,346.7,83719.2,INTEREST,,
3555,1998-12-31,INCOME,,167.8,47620.2,INTEREST,,
3546,1998-12-31,INCOME,,323.1,86013.4,INTEREST,,
3530,1998-12-31,INCOME,,56.2,14470.9,INTEREST,,
3556,1998-12-31,INCOME,,127.1,22495.7,INTEREST,,
3522,1998-12-31,INCOME,,89.0,22854.8,INTEREST,,
3524,1998-12-31,INCOME,,44.8,11284.8,INTEREST,,
3525,1998-12-31,INCOME,,95.6,23182.0,INTEREST,,
3526,1998-12-31,INCOME,,293.8,94224.1,INTEREST,,
3535,1998-12-31,INCOME,,108.9,26782.4,INTEREST,,
3528,1998-12-31,INCOME,,173.8,43283.0,INTEREST,,
3518,1998-12-31,INCOME,,169.0,46420.1,INTEREST,,
3531,1998-12-31,INCOME,,164.6,40650.5,INTEREST,,
3533,1998-12-31,INCOME,,120.9,29297.3,INTEREST,,
3534,1998-12-31,INCOME,,170.4,41511.2,INTEREST,,
3536,1998-12-31,INCOME,,64.7,16596.4,INTEREST,,
3537,1998-12-31,INCOME,,72.1,14309.6,INTEREST,,
3472,1998-12-31,INCOME,,267.9,55100.7,INTEREST,,
3527,1998-12-31,INCOME,,189.9,53353.8,INTEREST,,
828,1998-12-31,INCOME,,69.8,20292.9,INTEREST,,
834,1998-12-31,INCOME,,76.8,18971.1,INTEREST,,
827,1998-12-31,INCOME,,119.6,28959.1,INTEREST,,
749,1998-12-31,INCOME,,134.2,30204.5,INTEREST,,
836,1998-12-31,INCOME,,191.0,48412.4,INTEREST,,
750,1998-12-31,INCOME,,153.3,38884.1,INTEREST,,
751,1998-12-31,INCOME,,76.2,19306.4,INTEREST,,
736,1998-12-31,INCOME,,93.3,23074.3,INTEREST,,
831,1998-12-31,INCOME,,70.7,17344.6,INTEREST,,
833,1998-12-31,INCOME,,119.0,28327.2,INTEREST,,
829,1998-12-31,INCOME,,128.7,31317.7,INTEREST,,
752,1998-12-31,INCOME,,106.7,24719.1,INTEREST,,
832,1998-12-31,INCOME,,81.6,19232.1,INTEREST,,
830,1998-12-31,INCOME,,230.6,57616.0,INTEREST,,
738,1998-12-31,INCOME,,312.7,63939.3,INTEREST,,
846,1998-12-31,INCOME,,336.8,114007.2,INTEREST,,
856,1998-12-31,INCOME,,190.7,42626.1,INTEREST,,
739,1998-12-31,INCOME,,197.1,57079.6,INTEREST,,
855,1998-12-31,INCOME,,286.8,71757.9,INTEREST,,
854,1998-12-31,INCOME,,180.3,44584.1,INTEREST,,
742,1998-12-31,INCOME,,115.6,26828.4,INTEREST,,
853,1998-12-31,INCOME,,134.8,26551.7,INTEREST,,
852,1998-12-31,INCOME,,78.6,18097.1,INTEREST,,
743,1998-12-31,INCOME,,99.7,24382.1,INTEREST,,
851,1998-12-31,INCOME,,20.0,4472.7,INTEREST,,
850,1998-12-31,INCOME,,163.5,48782.1,INTEREST,,
744,1998-12-31,INCOME,,159.0,40280.0,INTEREST,,
841,1998-12-31,INCOME,,176.7,42834.4,INTEREST,,
734,1998-12-31,INCOME,,74.1,17542.1,INTEREST,,
837,1998-12-31,INCOME,,200.8,50872.8,INTEREST,,
745,1998-12-31,INCOME,,103.5,25422.9,INTEREST,,
845,1998-12-31,INCOME,,276.9,73258.5,INTEREST,,
844,1998-12-31,INCOME,,275.4,61749.0,INTEREST,,
746,1998-12-31,INCOME,,142.5,34902.7,INTEREST,,
843,1998-12-31,INCOME,,66.8,16626.8,INTEREST,,
842,1998-12-31,INCOME,,71.8,17883.6,INTEREST,,
747,1998-12-31,INCOME,,83.3,18199.5,INTEREST,,
735,1998-12-31,INCOME,,122.9,30180.7,INTEREST,,
753,1998-12-31,INCOME,,77.0,18569.0,INTEREST,,
840,1998-12-31,INCOME,,209.5,62764.2,INTEREST,,
748,1998-12-31,INCOME,,397.3,95782.4,INTEREST,,
839,1998-12-31,INCOME,,232.4,67231.5,INTEREST,,
848,1998-12-31,INCOME,,215.7,55070.0,INTEREST,,
791,1998-12-31,INCOME,,102.8,24632.9,INTEREST,,
755,1998-12-31,INCOME,,241.9,67918.3,INTEREST,,
767,1998-12-31,INCOME,,85.4,20407.6,INTEREST,,
801,1998-12-31,INCOME,,70.2,15840.1,INTEREST,,
768,1998-12-31,INCOME,,158.5,38731.6,INTEREST,,
800,1998-12-31,INCOME,,138.8,32143.2,INTEREST,,
737,1998-12-31,INCOME,,87.6,22501.4,INTEREST,,
798,1998-12-31,INCOME,,203.2,49593.1,INTEREST,,
771,1998-12-31,INCOME,,125.8,35264.5,INTEREST,,
795,1998-12-31,INCOME,,303.4,75695.3,INTEREST,,
772,1998-12-31,INCOME,,298.1,72717.1,INTEREST,,
793,1998-12-31,INCOME,,78.6,19396.2,INTEREST,,
804,1998-12-31,INCOME,,295.8,71506.3,INTEREST,,
775,1998-12-31,INCOME,,320.6,85125.2,INTEREST,,
806,1998-12-31,INCOME,,79.3,19211.9,INTEREST,,
789,1998-12-31,INCOME,,85.0,20756.5,INTEREST,,
776,1998-12-31,INCOME,,352.7,90022.8,INTEREST,,
788,1998-12-31,INCOME,,124.5,30562.4,INTEREST,,
787,1998-12-31,INCOME,,107.5,27392.4,INTEREST,,
777,1998-12-31,INCOME,,306.5,70547.3,INTEREST,,
786,1998-12-31,INCOME,,299.8,66240.6,INTEREST,,
785,1998-12-31,INCOME,,211.8,45646.4,INTEREST,,
780,1998-12-31,INCOME,,192.6,51302.4,INTEREST,,
784,1998-12-31,INCOME,,126.8,21655.8,INTEREST,,
783,1998-12-31,INCOME,,111.0,26890.7,INTEREST,,
781,1998-12-31,INCOME,,59.6,13526.1,INTEREST,,
782,1998-12-31,INCOME,,265.8,53232.0,INTEREST,,
792,1998-12-31,INCOME,,80.2,18948.1,INTEREST,,
760,1998-12-31,INCOME,,127.1,31748.8,INTEREST,,
825,1998-12-31,INCOME,,165.3,41748.4,INTEREST,,
754,1998-12-31,INCOME,,92.0,22084.9,INTEREST,,
824,1998-12-31,INCOME,,217.3,54068.3,INTEREST,,
823,1998-12-31,INCOME,,102.2,25008.9,INTEREST,,
802,1998-12-31,INCOME,,179.7,44912.1,INTEREST,,
822,1998-12-31,INCOME,,133.6,30771.9,INTEREST,,
821,1998-12-31,INCOME,,87.1,21170.6,INTEREST,,
757,1998-12-31,INCOME,,311.4,78011.2,INTEREST,,
820,1998-12-31,INCOME,,262.3,65212.5,INTEREST,,
819,1998-12-31,INCOME,,248.0,61704.6,INTEREST,,
759,1998-12-31,INCOME,,435.9,107632.5,INTEREST,,
794,1998-12-31,INCOME,,75.7,18041.7,INTEREST,,
816,1998-12-31,INCOME,,351.3,100958.1,INTEREST,,
826,1998-12-31,INCOME,,109.1,24419.6,INTEREST,,
815,1998-12-31,INCOME,,63.8,16212.6,INTEREST,,
814,1998-12-31,INCOME,,71.3,17805.6,INTEREST,,
762,1998-12-31,INCOME,,62.3,14299.4,INTEREST,,
813,1998-12-31,INCOME,,185.1,35295.5,INTEREST,,
812,1998-12-31,INCOME,,147.3,34853.0,INTEREST,,
763,1998-12-31,INCOME,,155.6,40756.2,INTEREST,,
811,1998-12-31,INCOME,,301.0,56081.6,INTEREST,,
810,1998-12-31,INCOME,,123.6,30465.1,INTEREST,,
764,1998-12-31,INCOME,,89.9,21491.3,INTEREST,,
809,1998-12-31,INCOME,,153.6,39707.2,INTEREST,,
807,1998-12-31,INCOME,,190.3,31334.6,INTEREST,,
766,1998-12-31,INCOME,,348.2,91544.9,INTEREST,,
817,1998-12-31,INCOME,,157.5,43156.1,INTEREST,,
148,1998-12-31,INCOME,,107.4,27205.8,INTEREST,,
207,1998-12-31,INCOME,,100.3,26092.2,INTEREST,,
153,1998-12-31,INCOME,,92.1,22687.7,INTEREST,,
136,1998-12-31,INCOME,,115.1,27095.2,INTEREST,,
190,1998-12-31,INCOME,,261.0,69474.4,INTEREST,,
201,1998-12-31,INCOME,,177.6,43995.2,INTEREST,,
193,1998-12-31,INCOME,,109.2,25203.7,INTEREST,,
248,1998-12-31,INCOME,,130.7,35332.8,INTEREST,,
222,1998-12-31,INCOME,,187.8,59952.5,INTEREST,,
163,1998-12-31,INCOME,,155.5,37538.9,INTEREST,,
217,1998-12-31,INCOME,,86.7,24285.4,INTEREST,,
208,1998-12-31,INCOME,,104.5,19740.1,INTEREST,,
183,1998-12-31,INCOME,,179.5,45614.3,INTEREST,,
220,1998-12-31,INCOME,,129.8,28520.4,INTEREST,,
154,1998-12-31,INCOME,,366.8,92359.8,INTEREST,,
238,1998-12-31,INCOME,,78.9,18987.6,INTEREST,,
229,1998-12-31,INCOME,,96.3,24212.4,INTEREST,,
191,1998-12-31,INCOME,,444.5,93241.7,INTEREST,,
161,1998-12-31,INCOME,,67.7,14836.9,INTEREST,,
174,1998-12-31,INCOME,,87.4,20982.2,INTEREST,,
194,1998-12-31,INCOME,,95.3,23031.9,INTEREST,,
196,1998-12-31,INCOME,,307.1,73932.7,INTEREST,,
184,1998-12-31,INCOME,,338.5,67050.3,INTEREST,,
237,1998-12-31,INCOME,,58.2,14668.1,INTEREST,,
240,1998-12-31,INCOME,,110.2,17632.6,INTEREST,,
206,1998-12-31,INCOME,,142.9,35408.0,INTEREST,,
146,1998-12-31,INCOME,,154.3,38813.8,INTEREST,,
137,1998-12-31,INCOME,,196.5,49568.9,INTEREST,,
162,1998-12-31,INCOME,,92.3,21628.6,INTEREST,,
239,1998-12-31,INCOME,,173.3,34974.3,INTEREST,,
230,1998-12-31,INCOME,,51.9,11813.2,INTEREST,,
219,1998-12-31,INCOME,,225.2,47647.0,INTEREST,,
231,1998-12-31,INCOME,,68.6,17145.6,INTEREST,,
173,1998-12-31,INCOME,,271.2,64005.1,INTEREST,,
192,1998-12-31,INCOME,,119.9,29946.5,INTEREST,,
181,1998-12-31,INCOME,,123.3,32491.8,INTEREST,,
157,1998-12-31,INCOME,,142.6,33957.1,INTEREST,,
228,1998-12-31,INCOME,,232.8,65982.6,INTEREST,,
189,1998-12-31,INCOME,,282.3,71269.3,INTEREST,,
166,1998-12-31,INCOME,,97.4,21661.5,INTEREST,,
226,1998-12-31,INCOME,,187.4,44471.3,INTEREST,,
178,1998-12-31,INCOME,,72.9,18081.7,INTEREST,,
214,1998-12-31,INCOME,,62.3,15033.0,INTEREST,,
213,1998-12-31,INCOME,,142.9,36591.6,INTEREST,,
211,1998-12-31,INCOME,,278.6,68537.4,INTEREST,,
169,1998-12-31,INCOME,,267.0,67185.0,INTEREST,,
241,1998-12-31,INCOME,,159.6,39908.8,INTEREST,,
198,1998-12-31,INCOME,,90.5,22504.4,INTEREST,,
145,1998-12-31,INCOME,,259.6,62413.4,INTEREST,,
234,1998-12-31,INCOME,,61.3,15951.3,INTEREST,,
197,1998-12-31,INCOME,,213.9,52072.5,INTEREST,,
143,1998-12-31,INCOME,,91.8,22772.9,INTEREST,,
221,1998-12-31,INCOME,,209.0,58513.9,INTEREST,,
212,1998-12-31,INCOME,,332.7,95412.1,INTEREST,,
158,1998-12-31,INCOME,,131.7,17265.4,INTEREST,,
168,1998-12-31,INCOME,,63.1,15781.7,INTEREST,,
152,1998-12-31,INCOME,,71.8,18634.1,INTEREST,,
205,1998-12-31,INCOME,,182.7,45267.0,INTEREST,,
179,1998-12-31,INCOME,,201.1,44248.3,INTEREST,,
142,1998-12-31,INCOME,,87.0,22244.3,INTEREST,,
227,1998-12-31,INCOME,,302.3,85194.5,INTEREST,,
156,1998-12-31,INCOME,,65.9,16314.9,INTEREST,,
172,1998-12-31,INCOME,,272.3,64714.5,INTEREST,,
188,1998-12-31,INCOME,,376.7,100009.6,INTEREST,,
186,1998-12-31,INCOME,,358.3,74437.6,INTEREST,,
225,1998-12-31,INCOME,,377.3,92940.2,INTEREST,,
160,1998-12-31,INCOME,,292.4,48937.5,INTEREST,,
216,1998-12-31,INCOME,,79.2,20686.5,INTEREST,,
155,1998-12-31,INCOME,,75.3,19865.1,INTEREST,,
159,1998-12-31,INCOME,,389.9,94729.9,INTEREST,,
141,1998-12-31,INCOME,,210.0,54877.8,INTEREST,,
204,1998-12-31,INCOME,,103.0,25127.7,INTEREST,,
215,1998-12-31,INCOME,,61.9,15083.9,INTEREST,,
244,1998-12-31,INCOME,,220.4,52094.5,INTEREST,,
185,1998-12-31,INCOME,,247.0,65609.0,INTEREST,,
235,1998-12-31,INCOME,,68.0,16332.7,INTEREST,,
187,1998-12-31,INCOME,,103.4,25228.1,INTEREST,,
199,1998-12-31,INCOME,,111.8,26869.7,INTEREST,,
209,1998-12-31,INCOME,,186.6,45680.6,INTEREST,,
165,1998-12-31,INCOME,,246.0,61584.7,INTEREST,,
232,1998-12-31,INCOME,,296.2,81752.8,INTEREST,,
210,1998-12-31,INCOME,,124.2,30197.9,INTEREST,,
246,1998-12-31,INCOME,,69.0,17211.7,INTEREST,,
242,1998-12-31,INCOME,,201.1,53110.5,INTEREST,,
151,1998-12-31,INCOME,,95.7,24334.3,INTEREST,,
195,1998-12-31,INCOME,,197.2,49425.2,INTEREST,,
171,1998-12-31,INCOME,,67.0,15593.7,INTEREST,,
224,1998-12-31,INCOME,,79.6,19354.2,INTEREST,,
176,1998-12-31,INCOME,,252.4,71821.5,INTEREST,,
2351,1998-12-31,INCOME,,237.7,62039.8,INTEREST,,
2395,1998-12-31,INCOME,,189.0,42007.7,INTEREST,,
2344,1998-12-31,INCOME,,114.9,27471.2,INTEREST,,
2350,1998-12-31,INCOME,,168.6,75894.7,INTEREST,,
2335,1998-12-31,EXPENSE,WITHDRAWAL,36.3,-2838.9,PENALTY INTEREST,,
2387,1998-12-31,INCOME,,100.9,24468.5,INTEREST,,
2394,1998-12-31,INCOME,,146.2,31143.3,INTEREST,,
2309,1998-12-31,INCOME,,137.0,33593.3,INTEREST,,
2335,1998-12-31,INCOME,,6.6,-2785.5,INTEREST,,
2292,1998-12-31,INCOME,,77.9,19772.5,INTEREST,,
2352,1998-12-31,INCOME,,234.0,63982.3,INTEREST,,
2386,1998-12-31,INCOME,,328.7,83260.0,INTEREST,,
2342,1998-12-31,INCOME,,114.7,28616.1,INTEREST,,
2290,1998-12-31,INCOME,,62.8,13537.1,INTEREST,,
2306,1998-12-31,INCOME,,212.5,49914.7,INTEREST,,
2280,1998-12-31,INCOME,,250.9,64983.8,INTEREST,,
2391,1998-12-31,INCOME,,166.8,40823.7,INTEREST,,
2347,1998-12-31,INCOME,,57.0,12188.9,INTEREST,,
2338,1998-12-31,INCOME,,264.5,54543.1,INTEREST,,
2303,1998-12-31,INCOME,,131.3,37872.0,INTEREST,,
2339,1998-12-31,INCOME,,83.4,19446.0,INTEREST,,
2346,1998-12-31,EXPENSE,WITHDRAWAL,14.9,-2236.2,PENALTY INTEREST,,
2348,1998-12-31,INCOME,,88.1,27178.3,INTEREST,,
2346,1998-12-31,INCOME,,16.6,-2221.3,INTEREST,,
2334,1998-12-31,INCOME,,186.4,45832.9,INTEREST,,
2388,1998-12-31,INCOME,,131.0,32351.7,INTEREST,,
2349,1998-12-31,INCOME,,65.5,13627.8,INTEREST,,
2298,1998-12-31,INCOME,,233.1,60282.0,INTEREST,,
2337,1998-12-31,INCOME,,220.8,55494.3,INTEREST,,
2389,1998-12-31,INCOME,,211.7,45351.0,INTEREST,,
2291,1998-12-31,INCOME,,76.9,16355.6,INTEREST,,
2341,1998-12-31,INCOME,,83.8,20453.2,INTEREST,,
2393,1998-12-31,INCOME,,175.0,48060.5,INTEREST,,
2345,1998-12-31,INCOME,,145.2,31797.3,INTEREST,,
2336,1998-12-31,INCOME,,147.2,38341.2,INTEREST,,
2307,1998-12-31,INCOME,,90.1,22917.1,INTEREST,,
2390,1998-12-31,INCOME,,98.9,20431.1,INTEREST,,
2301,1998-12-31,INCOME,,259.5,69888.8,INTEREST,,
2302,1998-12-31,INCOME,,120.0,27962.2,INTEREST,,
2287,1998-12-31,INCOME,,175.9,41787.4,INTEREST,,
2362,1998-12-31,INCOME,,106.7,25747.1,INTEREST,,
2377,1998-12-31,INCOME,,88.7,22686.2,INTEREST,,
2363,1998-12-31,INCOME,,113.2,29192.8,INTEREST,,
2317,1998-12-31,INCOME,,99.0,22079.1,INTEREST,,
2327,1998-12-31,INCOME,,88.8,25603.9,INTEREST,,
2376,1998-12-31,INCOME,,219.7,54486.2,INTEREST,,
2364,1998-12-31,INCOME,,80.1,21101.7,INTEREST,,
2318,1998-12-31,INCOME,,89.0,22325.6,INTEREST,,
2296,1998-12-31,INCOME,,132.0,42346.0,INTEREST,,
2282,1998-12-31,INCOME,,411.5,104051.3,INTEREST,,
2365,1998-12-31,INCOME,,126.4,30708.9,INTEREST,,
2326,1998-12-31,INCOME,,189.1,41368.2,INTEREST,,
2375,1998-12-31,INCOME,,351.6,94298.0,INTEREST,,
2383,1998-12-31,INCOME,,226.9,45832.8,INTEREST,,
2343,1998-12-31,INCOME,,177.2,44533.1,INTEREST,,
2371,1998-12-31,INCOME,,165.1,32721.7,INTEREST,,
2372,1998-12-31,INCOME,,58.6,13698.7,INTEREST,,
2286,1998-12-31,INCOME,,82.9,19623.4,INTEREST,,
2323,1998-12-31,INCOME,,279.6,77125.0,INTEREST,,
2370,1998-12-31,INCOME,,242.5,62233.6,INTEREST,,
2366,1998-12-31,INCOME,,57.5,13878.4,INTEREST,,
2369,1998-12-31,INCOME,,317.3,80656.1,INTEREST,,
2319,1998-12-31,INCOME,,164.5,55028.0,INTEREST,,
2373,1998-12-31,INCOME,,71.0,16429.0,INTEREST,,
2367,1998-12-31,INCOME,,222.8,57085.1,INTEREST,,
2325,1998-12-31,INCOME,,123.4,35869.2,INTEREST,,
2374,1998-12-31,INCOME,,126.3,29082.3,INTEREST,,
2297,1998-12-31,INCOME,,99.4,21001.7,INTEREST,,
2378,1998-12-31,INCOME,,216.2,93349.5,INTEREST,,
2321,1998-12-31,INCOME,,252.6,64830.5,INTEREST,,
2356,1998-12-31,INCOME,,98.6,26611.0,INTEREST,,
2328,1998-12-31,INCOME,,260.9,65133.1,INTEREST,,
2357,1998-12-31,INCOME,,153.4,38296.6,INTEREST,,
2322,1998-12-31,INCOME,,46.4,16987.7,INTEREST,,
2289,1998-12-31,INCOME,,145.4,38713.3,INTEREST,,
2324,1998-12-31,INCOME,,104.2,26662.3,INTEREST,,
2382,1998-12-31,INCOME,,63.2,15431.9,INTEREST,,
2293,1998-12-31,INCOME,,170.2,43745.8,INTEREST,,
2331,1998-12-31,INCOME,,57.5,13858.9,INTEREST,,
2384,1998-12-31,INCOME,,299.5,68155.4,INTEREST,,
2332,1998-12-31,INCOME,,286.4,66702.3,INTEREST,,
2310,1998-12-31,INCOME,,256.5,62810.6,INTEREST,,
2354,1998-12-31,INCOME,,231.1,60051.7,INTEREST,,
2385,1998-12-31,INCOME,,240.2,67062.7,INTEREST,,
2281,1998-12-31,INCOME,,97.3,29662.4,INTEREST,,
2311,1998-12-31,INCOME,,128.6,31132.7,INTEREST,,
2380,1998-12-31,INCOME,,137.0,34924.4,INTEREST,,
2353,1998-12-31,INCOME,,318.5,75056.0,INTEREST,,
2316,1998-12-31,INCOME,,116.1,27605.5,INTEREST,,
2288,1998-12-31,INCOME,,334.9,80621.5,INTEREST,,
2361,1998-12-31,INCOME,,64.4,15261.4,INTEREST,,
2379,1998-12-31,INCOME,,121.1,30353.9,INTEREST,,
2312,1998-12-31,INCOME,,48.2,10197.7,INTEREST,,
