account_id,date,type,operation,amount,balance,k_symbol,bank,account,closing_cash_balance,opening_cash_balance
2486,1998-12-31,INCOME,,228.1,75669.7,INTEREST,,,196970897.90065265,196970669.80065265
2464,1998-12-31,INCOME,,325.3,85720.3,INTEREST,,,196971223.20065263,196970897.90065265
2417,1998-12-31,INCOME,,82.9,19594.7,INTEREST,,,196971306.10065264,196971223.20065263
2434,1998-12-31,INCOME,,71.8,19549.5,INTEREST,,,196971377.90065265,196971306.10065264
2467,1998-12-31,INCOME,,325.2,88658.1,INTEREST,,,196971703.10065264,196971377.90065265
2493,1998-12-31,INCOME,,337.9,80559.4,INTEREST,,,196972041.00065264,196971703.10065264
2414,1998-12-31,INCOME,,78.2,18618.1,INTEREST,,,196972119.20065263,196972041.00065264
2435,1998-12-31,INCOME,,141.7,53996.4,INTEREST,,,196972260.90065265,196972119.20065263
2445,1998-12-31,INCOME,,287.9,71271.1,INTEREST,,,196972548.80065265,196972260.90065265
2471,1998-12-31,INCOME,,233.5,55628.3,INTEREST,,,196972782.30065265,196972548.80065265
2477,1998-12-31,INCOME,,76.1,18397.7,INTEREST,,,196972858.40065265,196972782.30065265
2498,1998-12-31,INCOME,,167.3,43483.1,INTEREST,,,196973025.70065263,196972858.40065265
2447,1998-12-31,INCOME,,194.4,47048.3,INTEREST,,,196973220.10065264,196973025.70065263
2494,1998-12-31,INCOME,,267.5,55078.8,INTEREST,,,196973487.60065264,196973220.10065264
2422,1998-12-31,INCOME,,138.8,33151.7,INTEREST,,,196973626.40065265,196973487.60065264
2448,1998-12-31,INCOME,,69.9,16892.6,INTEREST,,,196973696.30065265,196973626.40065265
2472,1998-12-31,INCOME,,382.5,84776.1,INTEREST,,,196974078.80065265,196973696.30065265
2431,1998-12-31,INCOME,,230.9,56580.5,INTEREST,,,196974309.70065263,196974078.80065265
2497,1998-12-31,INCOME,,156.8,38050.7,INTEREST,,,196974466.50065264,196974309.70065263
2476,1998-12-31,INCOME,,65.2,14451.2,INTEREST,,,196974531.70065263,196974466.50065264
2473,1998-12-31,INCOME,,92.9,22547.5,INTEREST,,,196974624.60065264,196974531.70065263
2475,1998-12-31,INCOME,,85.0,23899.7,INTEREST,,,196974709.60065264,196974624.60065264
2402,1998-12-31,INCOME,,183.2,46174.9,INTEREST,,,196974892.80065265,196974709.60065264
2421,1998-12-31,INCOME,,211.4,51846.9,INTEREST,,,196975104.20065263,196974892.80065265
2474,1998-12-31,INCOME,,63.8,15268.8,INTEREST,,,196975168.00065264,196975104.20065263
2413,1998-12-31,INCOME,,177.4,43982.5,INTEREST,,,196975345.40065265,196975168.00065264
2401,1998-12-31,INCOME,,170.3,42268.5,INTEREST,,,196975515.70065263,196975345.40065265
2433,1998-12-31,INCOME,,209.5,51711.2,INTEREST,,,196975725.20065263,196975515.70065263
2410,1998-12-31,INCOME,,326.2,80485.5,INTEREST,,,196976051.40065265,196975725.20065263
2496,1998-12-31,INCOME,,79.1,20778.7,INTEREST,,,196976130.50065264,196976051.40065265
2432,1998-12-31,INCOME,,167.1,40786.8,INTEREST,,,196976297.60065264,196976130.50065264
2469,1998-12-31,INCOME,,83.8,20276.0,INTEREST,,,196976381.40065265,196976297.60065264
2397,1998-12-31,INCOME,,150.1,37017.9,INTEREST,,,196976531.50065264,196976381.40065265
2503,1998-12-31,INCOME,,270.1,64147.0,INTEREST,,,196976801.60065264,196976531.50065264
2416,1998-12-31,INCOME,,30.5,6809.1,INTEREST,,,196976832.10065264,196976801.60065264
2442,1998-12-31,INCOME,,69.7,17342.9,INTEREST,,,196976901.80065265,196976832.10065264
2483,1998-12-31,INCOME,,230.5,61554.6,INTEREST,,,196977132.30065265,196976901.80065265
2451,1998-12-31,INCOME,,170.8,40520.4,INTEREST,,,196977303.10065264,196977132.30065265
2446,1998-12-31,INCOME,,212.9,55927.8,INTEREST,,,196977516.00065264,196977303.10065264
2502,1998-12-31,INCOME,,109.0,26379.1,INTEREST,,,196977625.00065264,196977516.00065264
2443,1998-12-31,INCOME,,157.6,32399.6,INTEREST,,,196977782.60065264,196977625.00065264
2468,1998-12-31,INCOME,,129.0,29872.8,INTEREST,,,196977911.60065264,196977782.60065264
2492,1998-12-31,INCOME,,59.6,16195.3,INTEREST,,,196977971.20065263,196977911.60065264
2499,1998-12-31,INCOME,,162.8,40490.6,INTEREST,,,196978134.00065264,196977971.20065263
2429,1998-12-31,INCOME,,213.6,52136.9,INTEREST,,,196978347.60065264,196978134.00065264
2404,1998-12-31,INCOME,,75.2,14724.7,INTEREST,,,196978422.80065265,196978347.60065264
2409,1998-12-31,INCOME,,282.0,70404.8,INTEREST,,,196978704.80065265,196978422.80065265
2420,1998-12-31,INCOME,,69.2,15723.7,INTEREST,,,196978774.00065264,196978704.80065265
2450,1998-12-31,INCOME,,388.7,90241.7,INTEREST,,,196979162.70065263,196978774.00065264
2482,1998-12-31,INCOME,,143.8,34370.1,INTEREST,,,196979306.50065264,196979162.70065263
2400,1998-12-31,INCOME,,173.3,42380.5,INTEREST,,,196979479.80065265,196979306.50065264
2415,1998-12-31,INCOME,,173.4,43552.7,INTEREST,,,196979653.20065263,196979479.80065265
2403,1998-12-31,INCOME,,88.8,19731.5,INTEREST,,,196979742.00065264,196979653.20065263
2501,1998-12-31,INCOME,,386.5,97607.1,INTEREST,,,196980128.50065264,196979742.00065264
2480,1998-12-31,INCOME,,291.3,8169.0,INTEREST,,,196980419.80065265,196980128.50065264
2444,1998-12-31,INCOME,,366.4,78753.1,INTEREST,,,196980786.20065263,196980419.80065265
2470,1998-12-31,INCOME,,173.1,44461.2,INTEREST,,,196980959.30065265,196980786.20065263
2479,1998-12-31,INCOME,,60.6,15837.8,INTEREST,,,196981019.90065265,196980959.30065265
2424,1998-12-31,INCOME,,153.0,32434.5,INTEREST,,,196981172.90065265,196981019.90065265
3289,1998-12-31,INCOME,,241.6,58020.9,INTEREST,,,196981414.50065264,196981172.90065265
3267,1998-12-31,INCOME,,201.0,47192.6,INTEREST,,,196981615.50065264,196981414.50065264
3233,1998-12-31,INCOME,,320.6,78963.9,INTEREST,,,196981936.10065264,196981615.50065264
3286,1998-12-31,INCOME,,206.9,38063.2,INTEREST,,,196982143.00065264,196981936.10065264
3231,1998-12-31,INCOME,,108.3,25603.7,INTEREST,,,196982251.30065265,196982143.00065264
3232,1998-12-31,INCOME,,48.4,11948.6,INTEREST,,,196982299.70065263,196982251.30065265
3287,1998-12-31,INCOME,,188.5,53254.0,INTEREST,,,196982488.20065263,196982299.70065263
3288,1998-12-31,INCOME,,69.5,18232.4,INTEREST,,,196982557.70065263,196982488.20065263
3266,1998-12-31,INCOME,,146.4,35614.2,INTEREST,,,196982704.10065264,196982557.70065263
3264,1998-12-31,INCOME,,112.8,27832.8,INTEREST,,,196982816.90065265,196982704.10065264
3285,1998-12-31,INCOME,,110.5,26754.7,INTEREST,,,196982927.40065265,196982816.90065265
3262,1998-12-31,INCOME,,212.7,54389.8,INTEREST,,,196983140.10065264,196982927.40065265
3322,1998-12-31,INCOME,,321.1,91176.0,INTEREST,,,196983461.20065263,196983140.10065264
3261,1998-12-31,INCOME,,88.8,22328.0,INTEREST,,,196983550.00065264,196983461.20065263
3271,1998-12-31,INCOME,,79.6,19265.5,INTEREST,,,196983629.60065264,196983550.00065264
3335,1998-12-31,INCOME,,110.1,26903.3,INTEREST,,,196983739.70065263,196983629.60065264
3226,1998-12-31,INCOME,,103.9,25809.5,INTEREST,,,196983843.60065264,196983739.70065263
3277,1998-12-31,INCOME,,198.8,52559.3,INTEREST,,,196984042.40065265,196983843.60065264
3276,1998-12-31,INCOME,,177.1,42727.4,INTEREST,,,196984219.50065264,196984042.40065265
3227,1998-12-31,INCOME,,352.2,94658.9,INTEREST,,,196984571.70065263,196984219.50065264
3275,1998-12-31,INCOME,,80.6,21634.3,INTEREST,,,196984652.30065265,196984571.70065263
3327,1998-12-31,INCOME,,279.0,69251.6,INTEREST,,,196984931.30065265,196984652.30065265
3280,1998-12-31,INCOME,,144.1,30242.9,INTEREST,,,196985075.40065265,196984931.30065265
3274,1998-12-31,INCOME,,117.8,28328.1,INTEREST,,,196985193.20065263,196985075.40065265
3228,1998-12-31,INCOME,,248.2,50136.1,INTEREST,,,196985441.40065265,196985193.20065263
3268,1998-12-31,INCOME,,97.0,23205.3,INTEREST,,,196985538.40065265,196985441.40065265
3281,1998-12-31,INCOME,,86.4,20881.4,INTEREST,,,196985624.80065265,196985538.40065265
3323,1998-12-31,INCOME,,287.9,77308.7,INTEREST,,,196985912.70065263,196985624.80065265
3229,1998-12-31,INCOME,,59.0,14288.4,INTEREST,,,196985971.70065263,196985912.70065263
3270,1998-12-31,INCOME,,241.4,65717.5,INTEREST,,,196986213.10065264,196985971.70065263
3328,1998-12-31,INCOME,,94.3,24248.9,INTEREST,,,196986307.40065265,196986213.10065264
3324,1998-12-31,INCOME,,232.9,57240.0,INTEREST,,,196986540.30065265,196986307.40065265
3283,1998-12-31,INCOME,,113.3,20131.2,INTEREST,,,196986653.60065264,196986540.30065265
3269,1998-12-31,INCOME,,192.0,74964.5,INTEREST,,,196986845.60065264,196986653.60065264
3259,1998-12-31,INCOME,,210.1,51704.1,INTEREST,,,196987055.70065263,196986845.60065264
3331,1998-12-31,INCOME,,81.6,16691.2,INTEREST,,,196987137.30065265,196987055.70065263
3320,1998-12-31,INCOME,,88.2,21147.8,INTEREST,,,196987225.50065264,196987137.30065265
3230,1998-12-31,INCOME,,329.2,107612.1,INTEREST,,,196987554.70065263,196987225.50065264
3284,1998-12-31,INCOME,,100.0,23719.6,INTEREST,,,196987654.70065263,196987554.70065263
3272,1998-12-31,INCOME,,169.2,34337.3,INTEREST,,,196987823.90065265,196987654.70065263
3315,1998-12-31,INCOME,,420.9,101628.1,INTEREST,,,196988244.80065265,196987823.90065265
3248,1998-12-31,INCOME,,89.2,21671.4,INTEREST,,,196988334.00065264,196988244.80065265
3238,1998-12-31,INCOME,,233.6,58086.2,INTEREST,,,196988567.60065264,196988334.00065264
3304,1998-12-31,INCOME,,57.9,14294.7,INTEREST,,,196988625.50065264,196988567.60065264
3250,1998-12-31,INCOME,,80.9,19940.1,INTEREST,,,196988706.40065265,196988625.50065264
3239,1998-12-31,INCOME,,130.9,29700.3,INTEREST,,,196988837.30065265,196988706.40065265
3330,1998-12-31,INCOME,,275.7,49978.5,INTEREST,,,196989113.00065264,196988837.30065265
3305,1998-12-31,INCOME,,60.1,13235.4,INTEREST,,,196989173.10065264,196989113.00065264
3249,1998-12-31,INCOME,,220.9,57644.6,INTEREST,,,196989394.00065264,196989173.10065264
3316,1998-12-31,INCOME,,157.4,38973.6,INTEREST,,,196989551.40065265,196989394.00065264
3247,1998-12-31,INCOME,,113.1,26910.6,INTEREST,,,196989664.50065264,196989551.40065265
3234,1998-12-31,INCOME,,55.2,14020.2,INTEREST,,,196989719.70065263,196989664.50065264
3240,1998-12-31,INCOME,,26.9,5490.6,INTEREST,,,196989746.60065264,196989719.70065263
3252,1998-12-31,INCOME,,121.9,30004.4,INTEREST,,,196989868.50065264,196989746.60065264
3306,1998-12-31,INCOME,,98.1,27303.3,INTEREST,,,196989966.60065264,196989868.50065264
3309,1998-12-31,INCOME,,118.2,31361.4,INTEREST,,,196990084.80065265,196989966.60065264
3245,1998-12-31,INCOME,,81.5,19592.5,INTEREST,,,196990166.30065265,196990084.80065265
3244,1998-12-31,INCOME,,71.4,18006.8,INTEREST,,,196990237.70065263,196990166.30065265
3241,1998-12-31,INCOME,,296.3,72395.2,INTEREST,,,196990534.00065264,196990237.70065263
3310,1998-12-31,INCOME,,78.0,16715.6,INTEREST,,,196990612.00065264,196990534.00065264
3243,1998-12-31,INCOME,,78.8,18978.0,INTEREST,,,196990690.80065265,196990612.00065264
3242,1998-12-31,INCOME,,121.8,22395.4,INTEREST,,,196990812.60065264,196990690.80065265
3312,1998-12-31,INCOME,,103.8,24917.6,INTEREST,,,196990916.40065265,196990812.60065264
3311,1998-12-31,INCOME,,331.6,77481.0,INTEREST,,,196991248.00065264,196990916.40065265
3246,1998-12-31,INCOME,,58.2,14081.7,INTEREST,,,196991306.20065263,196991248.00065264
3297,1998-12-31,INCOME,,133.2,41330.6,INTEREST,,,196991439.40065265,196991306.20065263
3260,1998-12-31,INCOME,,181.2,61344.3,INTEREST,,,196991620.60065264,196991439.40065265
3222,1998-12-31,INCOME,,85.4,20495.4,INTEREST,,,196991706.00065264,196991620.60065264
3292,1998-12-31,INCOME,,99.3,24895.3,INTEREST,,,196991805.30065265,196991706.00065264
3251,1998-12-31,INCOME,,146.7,35081.7,INTEREST,,,196991952.00065264,196991805.30065265
3293,1998-12-31,INCOME,,269.6,65249.4,INTEREST,,,196992221.60065264,196991952.00065264
3329,1998-12-31,INCOME,,171.8,37235.2,INTEREST,,,196992393.40065265,196992221.60065264
3319,1998-12-31,INCOME,,197.6,47265.9,INTEREST,,,196992591.00065264,196992393.40065265
3294,1998-12-31,INCOME,,217.2,55287.6,INTEREST,,,196992808.20065263,196992591.00065264
3225,1998-12-31,INCOME,,359.2,85171.9,INTEREST,,,196993167.40065265,196992808.20065263
3296,1998-12-31,INCOME,,268.9,60467.9,INTEREST,,,196993436.30065265,196993167.40065265
3302,1998-12-31,INCOME,,248.0,61500.2,INTEREST,,,196993684.30065265,196993436.30065265
3235,1998-12-31,INCOME,,377.9,95598.7,INTEREST,,,196994062.20065263,196993684.30065265
3237,1998-12-31,INCOME,,301.4,67581.6,INTEREST,,,196994363.60065264,196994062.20065263
3256,1998-12-31,INCOME,,114.3,30322.8,INTEREST,,,196994477.90065265,196994363.60065264
3236,1998-12-31,INCOME,,75.0,17331.6,INTEREST,,,196994552.90065265,196994477.90065265
3299,1998-12-31,INCOME,,102.7,27748.0,INTEREST,,,196994655.60065264,196994552.90065265
3254,1998-12-31,INCOME,,78.0,16581.2,INTEREST,,,196994733.60065264,196994655.60065264
3318,1998-12-31,INCOME,,57.0,13518.9,INTEREST,,,196994790.60065264,196994733.60065264
3300,1998-12-31,INCOME,,325.3,83526.2,INTEREST,,,196995115.90065265,196994790.60065264
3253,1998-12-31,INCOME,,273.0,65645.9,INTEREST,,,196995388.90065265,196995115.90065265
3317,1998-12-31,INCOME,,69.9,16904.4,INTEREST,,,196995458.80065265,196995388.90065265
3301,1998-12-31,INCOME,,56.5,12594.2,INTEREST,,,196995515.30065265,196995458.80065265
3224,1998-12-31,INCOME,,99.8,24152.1,INTEREST,,,196995615.10065264,196995515.30065265
3291,1998-12-31,INCOME,,76.4,16694.4,INTEREST,,,196995691.50065264,196995615.10065264
3258,1998-12-31,INCOME,,328.2,88803.7,INTEREST,,,196996019.70065263,196995691.50065264
4467,1998-12-31,INCOME,,129.8,31222.0,INTEREST,,,196996149.50065264,196996019.70065263
5263,1998-12-31,INCOME,,280.6,66574.0,INTEREST,,,196996430.10065264,196996149.50065264
5215,1998-12-31,INCOME,,273.2,69283.0,INTEREST,,,196996703.30065265,196996430.10065264
4447,1998-12-31,INCOME,,300.7,69375.9,INTEREST,,,196997004.00065264,196996703.30065265
4533,1998-12-31,INCOME,,366.8,88143.4,INTEREST,,,196997370.80065265,196997004.00065264
5574,1998-12-31,INCOME,,280.5,57219.8,INTEREST,,,196997651.30065265,196997370.80065265
5120,1998-12-31,INCOME,,348.4,65187.7,INTEREST,,,196997999.70065263,196997651.30065265
4456,1998-12-31,INCOME,,301.8,55904.3,INTEREST,,,196998301.50065264,196997999.70065263
4537,1998-12-31,INCOME,,220.9,51915.4,INTEREST,,,196998522.40065265,196998301.50065264
4550,1998-12-31,INCOME,,106.9,27178.9,INTEREST,,,196998629.30065265,196998522.40065265
4448,1998-12-31,INCOME,,323.5,77160.3,INTEREST,,,196998952.80065265,196998629.30065265
5572,1998-12-31,INCOME,,206.5,49913.8,INTEREST,,,196999159.30065265,196998952.80065265
5228,1998-12-31,INCOME,,364.5,36308.4,INTEREST,,,196999523.80065265,196999159.30065265
5283,1998-12-31,INCOME,,312.9,57825.4,INTEREST,,,196999836.70065263,196999523.80065265
5269,1998-12-31,INCOME,,225.5,59614.3,INTEREST,,,197000062.20065263,196999836.70065263
5602,1998-12-31,INCOME,,217.3,69552.4,INTEREST,,,197000279.50065264,197000062.20065263
4476,1998-12-31,INCOME,,115.1,24909.2,INTEREST,,,197000394.60065264,197000279.50065264
4418,1998-12-31,INCOME,,110.3,29116.4,INTEREST,,,197000504.90065265,197000394.60065264
5196,1998-12-31,INCOME,,112.9,16954.3,INTEREST,,,197000617.80065265,197000504.90065265
5270,1998-12-31,INCOME,,380.5,95340.6,INTEREST,,,197000998.30065265,197000617.80065265
5628,1998-12-31,INCOME,,160.1,40557.8,INTEREST,,,197001158.40065265,197000998.30065265
5181,1998-12-31,INCOME,,140.0,24099.0,INTEREST,,,197001298.40065265,197001158.40065265
5593,1998-12-31,INCOME,,264.9,62671.2,INTEREST,,,197001563.30065265,197001298.40065265
4511,1998-12-31,INCOME,,101.7,25234.3,INTEREST,,,197001665.00065264,197001563.30065265
5622,1998-12-31,INCOME,,266.9,68044.6,INTEREST,,,197001931.90065265,197001665.00065264
5126,1998-12-31,INCOME,,76.1,21359.9,INTEREST,,,197002008.00065264,197001931.90065265
4475,1998-12-31,INCOME,,164.9,32082.3,INTEREST,,,197002172.90065265,197002008.00065264
4503,1998-12-31,INCOME,,244.5,74433.6,INTEREST,,,197002417.40065265,197002172.90065265
5164,1998-12-31,INCOME,,68.0,18190.4,INTEREST,,,197002485.40065265,197002417.40065265
5591,1998-12-31,INCOME,,260.3,63946.8,INTEREST,,,197002745.70065263,197002485.40065265
4473,1998-12-31,INCOME,,229.9,60686.3,INTEREST,,,197002975.60065264,197002745.70065263
5133,1998-12-31,INCOME,,182.4,81475.2,INTEREST,,,197003158.00065264,197002975.60065264
4478,1998-12-31,INCOME,,315.6,91087.5,INTEREST,,,197003473.60065264,197003158.00065264
4471,1998-12-31,INCOME,,223.2,57296.0,INTEREST,,,197003696.80065265,197003473.60065264
4527,1998-12-31,INCOME,,129.3,23650.5,INTEREST,,,197003826.10065264,197003696.80065265
5180,1998-12-31,INCOME,,137.8,34119.6,INTEREST,,,197003963.90065265,197003826.10065264
5423,1998-12-31,INCOME,,55.0,14005.0,INTEREST,,,197004018.90065265,197003963.90065265
4727,1998-12-31,INCOME,,317.9,74066.4,INTEREST,,,197004336.80065265,197004018.90065265
4434,1998-12-31,INCOME,,307.6,71576.0,INTEREST,,,197004644.40065265,197004336.80065265
4981,1998-12-31,INCOME,,65.7,15770.4,INTEREST,,,197004710.10065264,197004644.40065265
4746,1998-12-31,INCOME,,224.4,60710.8,INTEREST,,,197004934.50065264,197004710.10065264
5445,1998-12-31,INCOME,,134.2,22118.2,INTEREST,,,197005068.70065263,197004934.50065264
4969,1998-12-31,INCOME,,370.9,101522.2,INTEREST,,,197005439.60065264,197005068.70065263
4774,1998-12-31,INCOME,,320.2,81686.4,INTEREST,,,197005759.80065265,197005439.60065264
4949,1998-12-31,INCOME,,319.5,64557.3,INTEREST,,,197006079.30065265,197005759.80065265
4784,1998-12-31,INCOME,,316.2,76124.1,INTEREST,,,197006395.50065264,197006079.30065265
4948,1998-12-31,INCOME,,261.1,62313.3,INTEREST,,,197006656.60065264,197006395.50065264
4794,1998-12-31,INCOME,,35.2,6052.7,INTEREST,,,197006691.80065265,197006656.60065264
5698,1998-12-31,INCOME,,220.0,26698.2,INTEREST,,,197006911.80065265,197006691.80065265
5072,1998-12-31,INCOME,,272.6,54847.7,INTEREST,,,197007184.40065265,197006911.80065265
5442,1998-12-31,INCOME,,249.9,83369.0,INTEREST,,,197007434.30065265,197007184.40065265
4424,1998-12-31,INCOME,,318.7,80012.8,INTEREST,,,197007753.00065264,197007434.30065265
4937,1998-12-31,INCOME,,228.1,66596.6,INTEREST,,,197007981.10065264,197007753.00065264
4851,1998-12-31,INCOME,,380.1,98264.4,INTEREST,,,197008361.20065263,197007981.10065264
5358,1998-12-31,INCOME,,267.1,68246.3,INTEREST,,,197008628.30065265,197008361.20065263
4852,1998-12-31,INCOME,,99.3,22870.2,INTEREST,,,197008727.60065264,197008628.30065265
4427,1998-12-31,INCOME,,54.9,14225.5,INTEREST,,,197008782.50065264,197008727.60065264
5362,1998-12-31,INCOME,,133.6,27713.2,INTEREST,,,197008916.10065264,197008782.50065264
5650,1998-12-31,INCOME,,178.2,42775.1,INTEREST,,,197009094.30065265,197008916.10065264
4907,1998-12-31,INCOME,,259.7,68823.3,INTEREST,,,197009354.00065264,197009094.30065265
4863,1998-12-31,INCOME,,276.2,60869.3,INTEREST,,,197009630.20065263,197009354.00065264
5422,1998-12-31,INCOME,,133.6,36830.3,INTEREST,,,197009763.80065265,197009630.20065263
5395,1998-12-31,INCOME,,157.7,37970.1,INTEREST,,,197009921.50065264,197009763.80065265
5385,1998-12-31,INCOME,,139.2,36204.8,INTEREST,,,197010060.70065263,197009921.50065264
4894,1998-12-31,INCOME,,456.0,81623.1,INTEREST,,,197010516.70065263,197010060.70065263
4803,1998-12-31,INCOME,,145.7,35752.1,INTEREST,,,197010662.40065265,197010516.70065263
4631,1998-12-31,INCOME,,294.2,77200.2,INTEREST,,,197010956.60065264,197010662.40065265
4576,1998-12-31,INCOME,,182.3,53576.3,INTEREST,,,197011138.90065265,197010956.60065264
5118,1998-12-31,INCOME,,134.6,31797.9,INTEREST,,,197011273.50065264,197011138.90065265
5541,1998-12-31,INCOME,,256.1,65176.8,INTEREST,,,197011529.60065264,197011273.50065264
5632,1998-12-31,INCOME,,198.6,48404.8,INTEREST,,,197011728.20065263,197011529.60065264
4442,1998-12-31,INCOME,,115.3,30088.8,INTEREST,,,197011843.50065264,197011728.20065263
4423,1998-12-31,INCOME,,279.9,68846.2,INTEREST,,,197012123.40065265,197011843.50065264
5305,1998-12-31,INCOME,,230.2,55603.7,INTEREST,,,197012353.60065264,197012123.40065265
5724,1998-12-31,INCOME,,209.0,62314.9,INTEREST,,,197012562.60065264,197012353.60065264
4580,1998-12-31,INCOME,,231.3,42498.3,INTEREST,,,197012793.90065265,197012562.60065264
4825,1998-12-31,INCOME,,109.0,21600.7,INTEREST,,,197012902.90065265,197012793.90065265
4585,1998-12-31,INCOME,,207.9,52116.8,INTEREST,,,197013110.80065265,197012902.90065265
4616,1998-12-31,INCOME,,314.2,63445.8,INTEREST,,,197013425.00065264,197013110.80065265
5066,1998-12-31,EXPENSE,WITHDRAWAL,3.5,59667.7,PENALTY INTEREST,,,197013421.50065264,197013425.00065264
4994,1998-12-31,INCOME,,193.6,32733.6,INTEREST,,,197013615.10065264,197013421.50065264
5001,1998-12-31,INCOME,,85.5,16017.3,INTEREST,,,197013700.60065264,197013615.10065264
5290,1998-12-31,INCOME,,96.7,17793.4,INTEREST,,,197013797.30065265,197013700.60065264
5477,1998-12-31,INCOME,,359.8,95112.6,INTEREST,,,197014157.10065264,197013797.30065265
4725,1998-12-31,INCOME,,123.0,33453.7,INTEREST,,,197014280.10065264,197014157.10065264
4715,1998-12-31,INCOME,,214.2,33537.8,INTEREST,,,197014494.30065265,197014280.10065264
4999,1998-12-31,INCOME,,335.7,72645.9,INTEREST,,,197014830.00065264,197014494.30065265
5066,1998-12-31,INCOME,,92.5,59671.2,INTEREST,,,197014922.50065264,197014830.00065264
4660,1998-12-31,INCOME,,124.7,35159.9,INTEREST,,,197015047.20065263,197014922.50065264
4626,1998-12-31,INCOME,,245.6,59645.3,INTEREST,,,197015292.80065265,197015047.20065263
4650,1998-12-31,INCOME,,189.7,42051.6,INTEREST,,,197015482.50065264,197015292.80065265
4438,1998-12-31,INCOME,,206.4,50700.0,INTEREST,,,197015688.90065265,197015482.50065264
5033,1998-12-31,INCOME,,179.4,41097.4,INTEREST,,,197015868.30065265,197015688.90065265
5313,1998-12-31,INCOME,,112.6,22567.7,INTEREST,,,197015980.90065265,197015868.30065265
5481,1998-12-31,INCOME,,358.1,96224.5,INTEREST,,,197016339.00065264,197015980.90065265
5317,1998-12-31,INCOME,,73.6,19937.4,INTEREST,,,197016412.60065264,197016339.00065264
4681,1998-12-31,INCOME,,210.2,54270.4,INTEREST,,,197016622.80065265,197016412.60065264
9235,1998-12-31,INCOME,,278.9,75087.8,INTEREST,,,197016901.70065263,197016622.80065265
7890,1998-12-31,INCOME,,232.4,57445.1,INTEREST,,,197017134.10065264,197016901.70065263
9236,1998-12-31,INCOME,,398.5,108899.6,INTEREST,,,197017532.60065264,197017134.10065264
9188,1998-12-31,INCOME,,135.7,34453.6,INTEREST,,,197017668.30065265,197017532.60065264
7907,1998-12-31,INCOME,,331.1,58825.6,INTEREST,,,197017999.40065265,197017668.30065265
9201,1998-12-31,INCOME,,295.1,47703.3,INTEREST,,,197018294.50065264,197017999.40065265
9225,1998-12-31,INCOME,,322.2,88862.1,INTEREST,,,197018616.70065263,197018294.50065264
7894,1998-12-31,INCOME,,190.5,44600.1,INTEREST,,,197018807.20065263,197018616.70065263
9227,1998-12-31,INCOME,,64.6,15129.2,INTEREST,,,197018871.80065265,197018807.20065263
8784,1998-12-31,INCOME,,243.7,66627.9,INTEREST,,,197019115.50065264,197018871.80065265
9138,1998-12-31,INCOME,,62.3,24791.4,INTEREST,,,197019177.80065265,197019115.50065264
8038,1998-12-31,INCOME,,292.9,77282.5,INTEREST,,,197019470.70065263,197019177.80065265
9024,1998-12-31,INCOME,,151.8,37016.0,INTEREST,,,197019622.50065264,197019470.70065263
9030,1998-12-31,INCOME,,217.9,58224.7,INTEREST,,,197019840.40065265,197019622.50065264
8027,1998-12-31,INCOME,,200.6,47114.1,INTEREST,,,197020041.00065264,197019840.40065265
9031,1998-12-31,INCOME,,70.5,18016.7,INTEREST,,,197020111.50065264,197020041.00065264
8026,1998-12-31,INCOME,,308.3,72510.9,INTEREST,,,197020419.80065265,197020111.50065264
9034,1998-12-31,INCOME,,155.8,38668.4,INTEREST,,,197020575.60065264,197020419.80065265
9037,1998-12-31,INCOME,,224.8,58245.0,INTEREST,,,197020800.40065265,197020575.60065264
7997,1998-12-31,INCOME,,206.0,38830.8,INTEREST,,,197021006.40065265,197020800.40065265
9093,1998-12-31,INCOME,,192.1,58902.6,INTEREST,,,197021198.50065264,197021006.40065265
7965,1998-12-31,INCOME,,343.2,61531.7,INTEREST,,,197021541.70065263,197021198.50065264
9104,1998-12-31,INCOME,,124.0,39091.4,INTEREST,,,197021665.70065263,197021541.70065263
7926,1998-12-31,INCOME,,168.9,69131.3,INTEREST,,,197021834.60065264,197021665.70065263
7966,1998-12-31,INCOME,,104.2,27502.5,INTEREST,,,197021938.80065265,197021834.60065264
9140,1998-12-31,INCOME,,70.2,13476.5,INTEREST,,,197022009.00065264,197021938.80065265
9006,1998-12-31,INCOME,,123.0,77150.7,INTEREST,,,197022132.00065264,197022009.00065264
8776,1998-12-31,INCOME,,310.7,85738.5,INTEREST,,,197022442.70065263,197022132.00065264
9153,1998-12-31,INCOME,,219.4,54088.6,INTEREST,,,197022662.10065264,197022442.70065263
9156,1998-12-31,INCOME,,51.1,31633.8,INTEREST,,,197022713.20065263,197022662.10065264
7957,1998-12-31,INCOME,,322.6,68381.8,INTEREST,,,197023035.80065265,197022713.20065263
9159,1998-12-31,INCOME,,235.4,62817.9,INTEREST,,,197023271.20065263,197023035.80065265
7944,1998-12-31,INCOME,,397.1,113572.3,INTEREST,,,197023668.30065265,197023271.20065263
9167,1998-12-31,INCOME,,292.5,71561.9,INTEREST,,,197023960.80065265,197023668.30065265
9179,1998-12-31,INCOME,,158.1,34793.1,INTEREST,,,197024118.90065265,197023960.80065265
7990,1998-12-31,INCOME,,256.6,59933.0,INTEREST,,,197024375.50065264,197024118.90065265
7721,1998-12-31,INCOME,,243.4,64929.6,INTEREST,,,197024618.90065265,197024375.50065264
